PMID,PUB_YEAR,PUB_MONTH
1007995,0,0
1008000,0,0
1008024,0,0
1008076,0,0
1008248,1976,12
1008281,0,0
1008321,0,0
1008423,0,0
1008465,1976,0
1008504,0,0
1008506,0,0
1008512,0,0
1008515,0,0
1008528,0,0
1008533,0,0
1008650,0,0
1008694,0,0
1008811,1976,12
1008836,1976,12
1008903,0,0
1008905,0,0
1008906,0,0
1008908,0,0
1008910,0,0
1008911,0,0
1008912,0,0
1008913,0,0
1008925,0,0
1008938,0,0
1008940,0,0
1009109,1976,11
1009125,1976,12
1009130,1976,1
1009142,0,0
1009148,0,0
1009149,0,0
1009151,0,0
1009153,0,0
1009156,0,0
1009160,0,0
1009164,0,0
1009166,0,0
1009168,0,0
1009169,0,0
1009179,1976,0
1009264,1976,12
1009444,0,0
1009446,0,0
1009448,0,0
1009451,0,0
1009485,0,0
1009535,1976,11
1009537,1976,11
1009538,1976,11
1009574,1976,12
1009689,0,0
1009690,0,0
1009693,0,0
1009695,0,0
1009696,0,0
1009898,1976,0
1009996,0,0
1009997,0,0
1009998,0,0
1010000,0,0
1010023,1976,10
1010027,1976,11
1010028,1976,11
1010038,1976,9
1010039,1976,9
1010041,1976,9
1010195,1976,0
1010211,0,0
1010213,0,0
1010220,0,0
1010222,0,0
12018006,2002,3
12018026,0,0
12018027,0,0
12018028,0,0
12018226,2002,0
12018518,2001,12
12018627,0,0
12018757,0,0
12018980,2002,5
12019100,2002,6
12019102,2002,6
12019482,0,0
12019644,0,0
12019941,2002,4
12020016,2002,4
12020034,2002,4
12020044,0,0
12020055,2002,2
12020133,2002,4
10445048,1999,0
10445103,0,0
10445104,0,0
10445108,0,0
10445230,0,0
10445231,0,0
10445232,0,0
10445233,0,0
10445234,0,0
10445258,0,0
10445259,0,0
10445263,0,0
10445265,0,0
10445267,0,0
10445271,0,0
10445273,0,0
10445279,0,0
10445281,0,0
10445285,0,0
10445391,1999,7
10445395,1999,7
10445445,0,0
10445449,0,0
10445454,0,0
10445484,0,0
10445485,0,0
10445486,0,0
10445490,0,0
10445493,0,0
10445711,0,0
10445713,0,0
10445744,0,0
10445750,1999,7
10445766,0,0
10445769,0,0
10445774,0,0
10445889,0,0
10445890,0,0
10445999,0,0
10446003,0,0
10446012,0,0
10446013,0,0
10446015,0,0
10446017,0,0
10446288,1999,8
10446307,1999,8
10446377,1999,8
10446528,1999,6
10446693,0,0
10446711,1999,5
10446755,1999,5
17260762,2006,11
17260768,2006,11
17260797,2006,11
17260978,2007,2
17261016,2007,2
17261020,2007,2
17261055,0,0
17261478,0,0
17262263,1989,2
17262336,1989,4
17262340,1989,4
17262410,1989,6
17262416,1989,6
17262426,1989,6
17262428,1989,6
17262431,1989,6
17262460,1989,10
17262726,0,0
17785729,2007,9
17786220,2007,9
17786406,2007,10
17786450,2008,1
17786593,0,0
17786847,2007,9
17787274,1965,10
4678697,1972,11
36135192,2022,9
36135676,2022,9
36137231,2022,10
36137402,2022,12
38232438,2024,2
38232579,0,0
38233357,2024,4
38234065,2024,10
38234264,2024,1
38234608,0,0
38234674,2024,0
15688382,2005,6
15688433,0,0
15688551,0,0
15688639,2005,1
15688781,0,0
15688782,0,0
15688932,0,0
15688937,0,0
15688938,0,0
15688939,0,0
15688950,0,0
15688951,0,0
15688956,0,0
15688958,0,0
15688959,0,0
15689028,2004,12
15689133,0,0
15689168,2005,2
15689800,0,0
15690045,2005,2
15690100,0,0
37184111,0,0
37184291,2023,6
37184379,2023,5
37184439,2023,5
37185809,2023,8
35610880,2017,5
35610895,2018,2
35610909,2018,2
35610912,2018,2
35612290,2022,6
35612295,2022,6
35612631,2022,6
35612770,2022,5
18309354,2008,5
18309403,2008,3
18309610,2008,1
18310025,2008,3
18310071,2008,4
18310938,2008,3
18310957,2008,3
18311191,2008,4
18311523,2008,3
18311667,2008,3
33513706,2021,1
33513938,2021,1
33514098,2021,1
33514461,0,0
33515619,2021,3
33515800,0,0
33515888,2021,5
28795388,2018,1
28795803,2017,9
28796092,2017,10
28796269,2017,8
28796377,2017,9
28796447,2017,9
28796496,2017,9
19357983,2010,2
19358287,0,0
19358544,2009,5
19358555,2009,5
19358604,2009,5
19358841,2009,6
19359175,2009,5
19359222,0,0
19359408,2009,7
19359525,2009,7
19359526,2009,7
19359527,2009,7
19359683,2009,5
19359743,0,0
19360170,2009,4
19360192,2009,4
32466402,2020,5
32466951,2020,7
32467177,0,0
7824042,1994,9
7824081,1994,10
7824198,1994,9
7824540,1994,10
7824557,1994,10
7825845,1994,11
7825978,0,0
36659867,2023,4
36660337,2023,0
36660376,2023,0
36660419,0,0
36660696,2022,12
36660925,2023,4
36661202,0,0
36661285,2023,0
30892333,2019,7
30892803,2019,7
30893553,2019,4
30893653,2019,7
30893999,2019,5
30894096,0,0
30894457,2019,6
30894551,2019,3
30894585,2019,3
10933834,0,0
10969438,0,0
10969439,0,0
10969724,2000,7
10969882,0,0
10969993,2000,8
10970021,0,0
10970024,0,0
10970212,0,0
10970213,0,0
10970281,2000,9
10970284,2000,9
10970287,2000,9
10970296,2000,9
10970309,2000,9
10970310,2000,9
10970319,2000,9
10970320,2000,9
10970324,2000,9
10970325,2000,9
10970515,2000,8
10970708,0,0
10970900,2000,12
10970983,0,0
10971022,0,0
10971055,2000,0
10971136,0,0
10971659,2000,9
34038109,2021,6
34038118,2021,6
34038268,0,0
34038693,0,0
34039150,0,0
34039206,0,0
34039207,0,0
34039220,0,0
29844043,2018,8
29844440,2018,5
29844522,2018,6
29844946,2018,0
29845148,2018,6
29845459,2018,5
29845892,2018,9
29846064,2018,7
21979395,0,0
21979575,2011,10
21979873,2011,12
21979973,2011,10
21979974,2011,10
21979980,2011,10
21980171,2011,12
21980787,2011,8
21980916,2011,11
21981047,2011,11
21981068,2011,11
21981589,2011,11
21981827,2011,10
27222606,0,0
27222607,0,0
27222609,0,0
27222611,0,0
27223022,1988,10
27223206,1989,7
27223333,2016,6
27223419,2016,5
27223466,2016,6
27224177,1988,9
27224414,1987,11
27224444,2016,8
31940818,2020,1
31940981,2020,1
31941010,2020,1
31941040,2020,1
31941043,2020,1
31941206,1992,0
31941414,2020,2
31942651,2020,1
31942681,2020,9
31942895,2020,2
31943218,2020,5
29319807,2018,4
29319947,2018,1
29320258,1984,12
29320776,2018,0
29321393,0,0
29321587,2018,1
29321590,2018,1
29321740,2017,0
24076605,0,0
24077097,2013,10
24077102,0,0
24077179,2013,11
24077497,2013,11
24077525,2013,11
24077528,2013,11
24078041,2013,11
24078286,2014,2
24078597,2013,9
24078755,0,0
23552476,2013,9
23552496,2013,5
23552729,2013,5
23553524,0,0
23553551,2014,2
23553688,0,0
23553742,0,0
23554136,0,0
23554271,0,0
23554350,0,0
23554367,2013,6
23554391,0,0
23554428,2013,6
23554461,2013,7
11494400,2001,9
11494490,0,0
11494596,2001,7
11494599,2001,7
11494754,0,0
11494758,0,0
11494761,0,0
11494762,0,0
11494899,0,0
11494910,0,0
11495024,2001,7
11495059,2001,6
11495442,2001,7
11495567,0,0
11495579,2001,8
11495587,2001,8
11495926,2001,10
11495997,2001,8
15163659,2004,7
15163852,2004,0
15164346,2004,0
15164761,2004,3
15164807,0,0
15164827,0,0
15164829,0,0
15164832,0,0
15164837,0,0
15164839,0,0
15164844,0,0
15164846,0,0
15164847,0,0
15164854,0,0
15165029,2004,1
15165032,2004,1
15165137,2004,5
15165138,2004,5
15165144,2004,5
15165145,2004,5
15165148,2004,5
15165150,2004,5
15165151,2004,5
15165152,2004,5
15165153,2004,5
15165157,2004,5
15165334,2004,5
4153766,1974,8
4154442,1974,9
4155355,1974,0
4155767,1974,12
4155948,1974,4
4155971,1974,6
4155972,1974,6
4155978,1974,8
4155988,1974,10
16736464,2006,7
16736597,2006,4
16736752,2006,4
16737211,2006,6
16737215,2006,6
16737293,2006,6
16737300,2006,6
16737303,2006,6
16737314,2006,6
16737329,2006,6
16737331,2006,6
16737337,2006,6
16737820,2006,10
16738253,2006,5
16738380,0,0
16738381,0,0
9920703,1999,2
9920743,1999,1
9920744,1999,1
9920807,1999,1
9920982,0,0
9921263,1998,12
9921266,1998,12
9921696,1998,12
9922050,1998,11
9922709,1999,1
9923107,1997,3
9923192,1998,12
9923195,1998,12
14639633,2003,11
14639634,2003,11
14639744,2003,11
14639811,0,0
14640267,2003,11
14640445,2003,11
14640515,2003,11
14640526,2003,11
14640527,2003,11
14640529,2003,11
14640534,2003,11
14640556,2003,12
14640557,2003,12
14640577,2003,12
14640626,2003,12
14640630,2003,12
14640697,2003,12
14640929,2003,12
14641509,2003,11
14641586,2003,11
14641595,2003,11
6250824,1980,0
6250827,1980,0
6251070,1980,9
6251197,1980,9
6251348,1980,5
6251446,0,0
6251496,1980,8
6251513,1980,8
6251867,1980,10
6251868,1980,10
6252025,1980,10
6252186,1980,10
6252278,1980,9
6252315,1980,6
6252474,1980,9
6252530,1980,8
6252574,1980,9
6252641,1980,11
6252872,1980,0
6252909,1980,9
6253038,1980,6
6253061,1980,9
9396781,1997,12
9396979,1997,11
9397170,1997,11
9397175,1997,11
9397176,1997,11
9397178,1997,11
9397179,1997,11
9397180,1997,11
9397205,1996,7
9397220,1997,11
9397405,1997,11
9397513,1998,0
9397599,1997,11
9397964,1994,5
9398055,1997,11
9398217,1997,12
9398222,1997,12
9398248,1997,12
9398253,1997,12
9398271,1997,12
9398313,1997,12
9398326,1997,12
9398410,1997,10
9398657,1997,11
2580732,1985,0
2580770,0,0
2580950,1985,5
2581080,0,0
2581095,0,0
2581106,1985,5
2581133,1985,2
2581252,1985,5
2581348,1985,0
2581581,1985,4
2581602,1985,1
2581926,1985,2
2581980,1985,6
2582277,1985,3
2582279,1985,3
2582352,1985,1
2582461,1989,8
2582470,1989,9
2582758,0,0
2583129,1989,0
35086678,2022,4
35087031,2022,1
31417257,2019,0
31417736,2019,7
31417776,2019,8
31417793,2019,8
31418292,2021,6
31418436,2019,8
31418571,2019,9
31418576,2019,9
27746513,2011,3
27746735,2016,0
27746860,2016,8
27746945,2016,10
27746948,2016,10
27747837,2016,9
27748000,2017,7
27748121,2016,11
27748155,2017,9
27748590,2016,10
27748636,2016,12
27748779,2016,11
27748783,2016,11
27748798,2016,12
22503842,2012,8
22503874,2012,8
22504184,2012,4
22504436,2012,7
22504582,2012,11
22504721,2008,10
22505629,2012,7
22506009,2012,0
24600837,0,0
24600850,0,0
24600851,0,0
24600882,0,0
24600888,0,0
24601080,0,0
24601087,0,0
24601090,0,0
24601626,2014,3
24602412,0,0
24602559,2014,7
24602901,2014,4
25649386,2015,3
25649741,2015,8
25649749,2015,3
25649857,2015,3
25650311,2015,3
25651003,2015,8
25651868,2015,5
18833750,0,0
18834139,2008,11
18834605,2008,10
18834847,0,0
18834955,2009,1
18834993,2008,12
18835105,0,0
18835159,2008,10
18835160,2008,10
18835171,2008,11
18835174,2008,11
18835357,0,0
18835612,2008,10
18835630,2008,12
18835673,2008,12
18835674,2008,12
18835719,2008,11
18835884,2009,1
18835981,2009,1
18836068,2009,1
2056440,1991,1
2056444,1991,1
2056447,1991,2
2056888,0,0
2056895,1991,4
2057244,1991,7
2057550,0,0
2058346,0,0
2058575,1991,7
20406593,0,0
20406710,2010,7
20407687,2010,6
20407691,2010,6
20407739,2010,8
20408385,0,0
20408416,2010,3
20408528,2010,5
20408549,2010,5
20408556,2010,6
20408575,2010,5
20408579,2010,5
20408819,0,0
20408974,0,0
20408986,0,0
21455082,0,0
21455182,2011,3
21455507,2011,5
21455678,2011,4
21456079,2011,6
21456549,2011,4
21456622,2011,5
21456628,2011,5
21457079,2011,6
21457319,0,0
21457470,2011,7
483680,1979,0
483685,1979,0
483773,0,0
483862,1979,4
483864,1979,0
483975,1979,6
484644,1979,10
484820,1979,7
485106,1979,8
485116,1979,9
485126,1979,8
485128,1979,8
485594,0,0
485635,1979,3
485687,1979,1
485728,1979,6
486000,0,0
486013,1979,7
3105224,0,0
3105246,1987,2
3105408,0,0
3105477,1987,4
3106032,1987,0
3106124,1987,1
3106337,1987,1
3106595,1987,5
3106615,1987,2
3106616,1987,4
3106757,1987,5
3106927,1987,5
3106986,1987,6
3107083,1987,3
3107267,1986,12
3107354,1987,2
3107379,1987,4
8347867,1993,7
8348033,0,0
8348113,1993,6
8348489,1993,9
8348553,1993,6
8348677,1993,4
8348689,1993,9
8348955,1993,8
8349144,1993,5
8349416,1993,6
8349433,1993,2
8349562,1993,8
8349579,1993,8
8349651,1993,8
8349662,1993,8
8350092,1993,6
8350093,1993,6
8350094,1993,6
8350096,1993,6
8350330,1993,6
6774979,1980,9
6775073,1980,6
6775084,1980,5
6775354,1980,9
6775650,1980,8
6775696,1980,10
6775705,1980,3
6775825,1980,11
6775830,1980,9
6775944,1980,6
6776111,1980,11
6776116,1980,11
6776242,1980,11
6776357,1980,8
6776491,1980,2
6776544,1980,8
6776546,1980,0
6776558,1980,0
6776559,1980,0
6776569,1980,0
6776662,1980,9
6776663,1980,0
6776871,0,0
6776963,1980,0
6776965,1980,0
6776969,1980,1
6776984,1980,11
6776995,1980,10
6777030,1980,9
6777097,1980,9
6777150,1980,7
6777223,1980,12
6777264,1980,10
6777325,1980,7
6777377,1980,12
6777385,1980,12
6777457,1980,8
6777475,1980,0
32989433,0,0
32990183,2020,0
32990438,2020,11
32991158,2020,10
16212234,2005,9
16212366,2005,10
16212387,2005,10
16212432,0,0
16212545,2005,8
16212950,2005,12
16213110,2006,4
16213127,2006,1
16213146,2006,1
16213195,2005,12
16213462,2005,11
16213510,2006,2
16213512,2006,3
16213569,2006,5
16213708,2005,12
16213731,2006,2
16213985,0,0
16214110,2005,11
16214352,2006,2
16214656,2005,10
38756733,2024,0
38756855,2024,5
38757154,2024,5
38757472,2024,7
38757558,0,0
38757985,2024,6
38758018,2024,8
38758025,2024,6
38758589,2024,6
38758595,2024,9
38758988,2024,0
30368060,2019,2
30368163,2018,12
30368286,2019,2
30368303,2019,2
30368581,2019,1
30368642,2019,1
30368745,0,0
30368792,2018,10
30369083,2018,12
30370415,0,0
23028489,2012,0
23028625,2012,0
23028939,2012,0
23029239,2012,0
23030272,2012,10
23030397,2012,10
23030399,2012,10
23030413,0,0
37708311,2024,2
37708528,0,0
37708710,2023,10
37710338,2023,9
12542193,2002,12
12542301,2003,1
12542337,2003,1
12542341,2003,1
12542342,2003,1
12542347,2003,1
12542349,2003,1
12542352,2003,1
12542361,2003,1
12542362,2003,1
12542367,2003,1
12542449,0,0
12542455,0,0
12542459,0,0
12542460,0,0
12542530,2003,2
12542809,0,0
12542879,2002,12
12542882,2002,12
12542888,2002,12
12543094,0,0
12543185,0,0
12543243,2003,2
12543246,2003,2
12543377,2003,1
12543379,2003,1
12543647,2003,2
12543679,2003,2
12543790,2003,1
12543804,2003,1
12543812,2003,1
12544153,0,0
12544367,0,0
7299582,1981,10
7299648,1981,10
7300694,1981,0
7300822,0,0
7300856,1981,9
7301005,1981,0
7301569,1981,11
7301585,1981,9
25125053,0,0
25125376,2014,9
25126835,2014,9
25126895,2014,9
25127165,2014,9
25127203,2014,9
25127395,2014,0
25127463,2014,9
26174033,2015,9
26174496,0,0
26174655,2015,8
26174774,2015,10
26175046,2015,12
26175116,2015,7
26175794,2015,0
26176016,2015,0
3629585,1987,8
3629596,1987,9
3629636,1987,9
3630176,1987,6
3630206,1987,6
3630417,0,0
3630856,1987,6
20931176,2011,3
20931407,0,0
20931515,0,0
20931516,0,0
20931623,0,0
20931782,2010,7
20931850,2010,8
20931952,2010,11
20931963,2010,11
20931978,2010,11
20932009,2010,11
20932021,2010,11
20932024,2010,11
20932048,2010,11
20932540,2011,8
20932609,2010,12
20932643,2011,1
20932751,2010,11
20932951,2011,2
20933078,0,0
20933233,2010,11
19884765,2009,10
19885535,2009,11
19885538,2009,11
19885720,2010,5
19885847,2010,3
19886254,2009,0
19886463,2009,10
19886613,2009,12
19886645,2009,12
19887098,2010,1
19887599,2009,12
8874712,1996,9
8875066,1996,8
8875589,0,0
8875598,1996,7
8875636,1996,7
8875737,1996,0
8875957,1996,11
8876030,1996,8
8876052,1996,0
8876437,1996,8
8876943,1996,9
8876946,1996,9
8877028,1996,9
8877288,1996,9
8877383,1996,8
8877388,1996,8
1534660,1992,5
1534690,1992,6
1534791,0,0
1534808,1992,6
1534874,1992,0
1535026,1992,2
1535031,1992,4
1535385,1992,2
1535417,1992,6
1535560,1992,4
1536645,1992,2
1536693,1992,1
1536875,1992,2
1536925,1992,2
1537086,1992,3
1537392,1992,3
1537468,1992,1
28273803,2017,3
28274181,2018,3
28274321,2017,3
28274627,2017,4
28274752,2017,7
28274894,2017,4
28275719,0,0
28275780,2017,5
28275953,2017,7
24080460,2013,11
24080578,2014,1
24081476,2011,4
13069679,1953,7
39283833,2024,10
39284039,2024,9
39284471,2024,9
39284507,2024,11
39284766,2024,9
39285862,2024,0
39285873,2024,9
39286208,2024,9
26701068,2016,2
26701200,2016,1
26701588,2015,12
26701954,0,0
26702198,0,0
26702202,0,0
26702477,2016,1
26702635,2015,3
26702972,2015,12
26703258,2016,1
34565246,0,0
34565730,2021,8
34565846,0,0
34565851,0,0
34565885,0,0
34566380,0,0
34567497,2021,9
34567498,2021,9
1010388,1976,12
1010499,0,0
1010502,0,0
1010634,0,0
1010635,0,0
1010637,0,0
1010641,0,0
1010642,0,0
1010688,1976,0
1010798,1976,12
1010853,1976,10
1010864,1976,12
1010928,0,0
1010930,0,0
1010933,0,0
1011246,1976,12
1011322,1976,12
1011493,1976,8
1011501,1976,8
1011504,1976,8
1011786,0,0
1011936,1976,12
1011939,1976,12
1012043,1976,0
1012044,0,0
1012054,0,0
1012056,0,0
1012268,1976,12
1012331,1976,8
1012428,0,0
1012429,0,0
1012455,1976,0
1012748,1976,12
1012855,1976,12
1012982,0,0
1012983,0,0
1012985,0,0
1012986,0,0
1012987,0,0
1013071,0,0
12020611,0,0
12020685,2002,5
12020699,2002,0
12020844,2002,6
12021169,2002,6
12021203,2002,6
12021272,2002,8
12021445,2002,6
12021507,0,0
12021577,2002,6
12022240,2002,5
12022495,0,0
12022498,0,0
12022632,0,0
12022634,0,0
12022638,2002,4
12022792,2002,3
12022810,2002,5
12022817,2002,5
12022838,2002,5
12022839,2002,5
12022854,2002,5
12022994,0,0
12023001,0,0
10447645,1999,9
10447947,1999,8
10447949,1999,8
10447953,1999,8
10447956,1999,8
10447961,1999,8
10448105,1999,8
10448330,1999,3
10448707,0,0
10448779,0,0
10448782,0,0
10448784,0,0
10448881,1999,7
10448893,1999,7
10448922,1999,7
10448959,1999,7
10449196,1999,9
10449228,0,0
10449629,1999,11
10449958,1999,0
10450018,0,0
10450020,0,0
10450053,0,0
10450062,1999,8
10450067,1999,9
10450074,0,0
10450122,1999,5
10450150,1999,8
10450169,1999,7
10450183,1999,3
10450446,0,0
10450447,0,0
10450451,0,0
10450452,0,0
17263397,2007,2
17263489,2007,2
17263555,0,0
17263579,2007,3
17263583,2007,3
17264895,2007,2
17265175,2007,3
17265199,1988,2
17265201,1988,2
17265204,1988,2
17265205,1988,2
17265224,1988,4
17265236,1988,4
17265256,1988,6
17265257,1988,6
17265274,1988,8
17265275,1988,8
17265279,1988,8
17265284,1988,8
17265417,0,0
17265458,2007,4
17265768,0,0
17265770,0,0
17265778,0,0
17265892,2006,12
17266157,2007,0
17266159,2007,3
17788032,1966,6
17788291,1963,2
17789000,1984,12
17789448,1995,9
17789533,1983,10
17789611,1990,8
17790041,1988,9
17790384,1974,11
4682131,1973,1
4682965,1973,1
4683129,1973,1
36139361,2022,9
36140145,2022,9
38234785,2023,12
38235051,0,0
38235093,2024,1
38235669,2024,2
38236777,2024,2
38237114,2024,2
38237194,0,0
38237566,2024,1
15690431,2005,2
15691743,2005,2
15691974,2005,2
15692117,2005,3
15692265,0,0
15692986,2005,2
37186406,2023,6
37187375,2023,9
37188272,2023,0
37188434,0,0
35614066,2022,5
35614651,2016,9
35614753,2016,7
35614756,2016,7
35614774,2015,12
35614804,2015,10
35614821,2015,11
35614823,2015,11
35614828,2015,11
35615883,0,0
35616198,2022,6
18311892,2008,4
18311899,2008,4
18311900,2008,3
18311918,2008,4
18311975,2008,3
18311977,2008,3
18311985,2008,3
18312009,2008,4
18312570,2008,8
18312828,2008,2
18312929,0,0
18313294,2008,3
18313303,2008,3
18313320,2008,5
18313402,2008,4
18313805,2009,1
18313868,2008,6
18313932,2008,4
18314016,0,0
18314194,0,0
18314195,2008,7
18314265,2008,10
18314287,2008,6
18314288,2008,6
18314648,0,0
33516382,2021,3
33516756,2021,3
33516932,2021,4
33516983,2021,3
33517274,2021,2
33517514,2021,1
33517552,2021,6
33517828,2021,12
33518043,2021,2
33518044,2021,2
33518061,2021,2
28797656,2017,8
28797774,2017,10
28798756,2017,0
28799177,2017,10
28799231,2017,11
28799235,2017,12
28799931,2017,8
